,Emp ID,Name,DOB,SSN,State
1090,1361,Randall Anderson,1962-02-10,284-85-8197,Wisconsin
1091,1725,Amy Dominguez,1984-09-18,229-11-8377,West Virginia
1092,1654,Danielle Stanley,1973-04-07,034-08-1073,Florida
1093,1599,Michael Henry,1981-03-04,401-20-2634,Wyoming
1094,1974,Jessica Thompson,1968-01-10,404-01-7127,Colorado
1095,1714,Christopher Valenzuela,1973-01-23,409-88-7702,Virginia
1096,97,Jesse Baker,1989-12-20,121-43-6515,Illinois
1097,1901,Charles Crawford,1991-10-26,660-42-8999,Wyoming
1098,1972,James Austin,1961-12-23,621-66-3614,Kansas
1099,1448,Christopher Miller,1987-11-17,254-47-9999,Louisiana
1100,1788,Kari Howe,1961-07-29,087-20-2386,Wisconsin
1101,214,Gerald Everett,1965-05-19,414-86-4232,Vermont
1102,1073,Brian Snyder,1962-10-16,421-62-8265,New York
1103,86,Brian Young,1968-05-27,102-96-9571,Alabama
1104,6,John Snow,1969-03-04,123-50-5075,Georgia
1105,2041,Tanya Maxwell,1992-06-28,739-17-4019,North Dakota
1106,769,Jill Keller,1992-04-11,547-27-9735,Nevada
1107,2007,Samantha Cruz,1967-09-18,479-88-3798,Connecticut
1108,1123,Amy Jones,1973-11-12,257-65-4671,Colorado
1109,779,Nathaniel Dominguez,1976-11-24,571-35-9952,Kentucky
1110,1506,Barbara Allen,1963-11-11,886-65-8520,Minnesota
1111,358,Sergio Bass,1959-12-23,692-36-5957,New Hampshire
1112,2117,Jeremy Cunningham,1967-04-13,251-68-1623,Connecticut
1113,1497,Michelle Wheeler,1988-10-14,820-85-2060,Colorado
1114,1236,Brooke Roberts,1975-04-26,342-66-0727,South Dakota
1115,622,Mary Thomas,1963-12-18,450-72-1656,Michigan
1116,1588,Taylor Curry,1983-05-23,014-97-8049,Arkansas
1117,789,Julian Hudson,1971-09-05,767-95-2441,Wyoming
1118,1639,Kara Collins,1966-01-27,625-81-0133,Rhode Island
1119,74,Aaron Curtis,1991-01-13,176-14-1609,Alaska
1120,49,Jennifer Boyd,1975-06-26,260-87-5668,Massachusetts
1121,1863,Maria Eaton,1970-09-24,616-09-9821,Wyoming
1122,1603,Eric Fry,1968-11-05,290-40-8303,New York
1123,2090,Jillian Jones,1973-07-17,896-36-0820,Pennsylvania
1124,348,Jennifer Franklin,1987-06-24,413-53-4530,Illinois
1125,973,John Carter,1965-07-17,511-84-3573,California
1126,481,Joshua Allen,1984-06-26,047-41-0650,Iowa
1127,1455,Kimberly Foster,1965-06-22,355-51-7792,Georgia
1128,802,Joshua Lopez,1976-01-20,549-47-6314,Indiana
1129,2095,Joseph Brooks,1994-11-08,474-53-0968,Oklahoma
1130,64,Bethany Williams,1971-06-24,501-53-7606,Vermont
1131,958,Aaron Ward,1971-09-12,723-87-6340,Virginia
1132,1136,Kevin Hawkins,1980-06-13,215-77-4639,South Dakota
1133,1447,Michael Hall,1970-02-28,271-38-4979,Vermont
1134,866,Brianna Lester,1990-04-21,262-29-8063,Nevada
1135,300,Joanna Chavez,1989-08-31,451-12-9580,Iowa
1136,627,Michael Jimenez,1968-01-30,840-85-8278,Indiana
1137,171,Jane Murphy,1961-10-23,276-37-9115,Washington
1138,412,Kathryn Perez,1975-06-08,019-05-7806,Arkansas
1139,568,Timothy Smith,1991-10-29,060-26-7591,Nebraska
1140,494,Kelly Hayes,1977-03-16,504-20-8491,Arizona
1141,1674,James Contreras,1971-09-30,782-18-8665,Louisiana
1142,129,Keith Shaw,1975-03-14,519-36-9267,Indiana
1143,7,Kendra Sutton,1984-08-22,139-87-2567,Wisconsin
1144,589,Anne Lawrence,1973-07-03,049-84-4532,Utah
1145,1886,Richard Powers,1990-08-17,133-61-5848,Arkansas
1146,308,Adam Wells,1988-11-14,129-42-0097,Virginia
1147,1841,Stephen Wolfe,1979-12-18,503-04-2132,Kansas
1148,1377,George Silva,1992-03-23,637-46-7345,South Carolina
1149,463,Anthony Fuentes,1985-12-19,158-86-3936,Illinois
1150,99,Scott Wood,1993-05-14,889-18-9666,Wyoming
1151,2044,Lance Perez,1960-08-06,294-49-7348,Missouri
1152,1810,Melissa Snyder,1981-09-03,881-39-0592,Hawaii
1153,1770,Sandra Olson,1957-03-31,005-77-9854,Iowa
1154,1410,Daniel Rosario,1982-02-28,129-35-4641,North Dakota
1155,885,Dominique Key,1974-05-18,668-58-0919,Tennessee
1156,1353,Evelyn Gordon,1974-10-02,643-25-4793,Nebraska
1157,453,Michael Bauer,1977-06-28,788-68-8715,Arkansas
1158,169,Angela Johnson,1979-09-26,842-93-7252,New York
1159,1747,Benjamin Dunn,1993-08-30,626-77-8382,Arizona
1160,1630,Ronald Craig,1976-09-22,528-15-5153,Arizona
1161,585,Ashley Adams,1973-06-19,644-21-1024,California
1162,535,Elizabeth Bell,1975-09-10,195-39-9823,Oregon
1163,39,Alyssa Hernandez,1990-09-24,794-74-5791,Washington
1164,88,Caleb Thompson,1990-04-11,701-63-3511,New Hampshire
1165,1245,John Campbell,1974-03-29,046-86-5123,Michigan
1166,844,Russell Lewis,1978-01-04,664-81-4842,Louisiana
1167,346,Douglas Garcia,1987-04-27,078-22-6456,West Virginia
1168,315,Javier Burch,1981-08-30,785-63-9883,Oklahoma
1169,166,Alison Ware,1975-02-14,742-14-3971,New York
1170,564,Timothy Brown,1980-10-30,418-51-5939,Georgia
1171,2093,Pamela Schmidt,1958-05-11,710-14-4650,Wyoming
1172,408,Annette Clarke,1985-12-04,088-80-5216,Alabama
1173,853,Douglas Meyer,1967-11-28,798-93-8451,Alaska
1174,1100,John Padilla,1980-01-25,427-01-7063,Wyoming
1175,462,Kelly Ramsey,1989-08-16,371-13-0825,Illinois
1176,547,Jennifer Mcclure,1982-12-16,615-76-8291,Michigan
1177,1182,Stephen Gonzalez,1963-06-23,274-71-9897,Tennessee
1178,724,Stacy Bryant,1975-11-17,706-52-9307,Texas
1179,466,Ronald Wright,1982-01-23,205-30-7430,Washington
1180,2010,Stephanie Garcia,1960-04-08,332-80-8073,Alabama
1181,1833,Johnny Walter,1963-10-26,839-21-3244,Kansas
1182,227,Sarah Coffey,1973-09-25,408-43-3020,New York
1183,420,Katherine Hart,1976-10-14,109-33-2031,Vermont
1184,616,Olivia Smith,1986-05-18,608-48-8043,Kansas
1185,1984,Erin Patterson,1991-09-20,172-91-6143,Alabama
1186,1686,Michael Gray,1970-06-04,567-68-9774,Utah
1187,195,Joshua Jones,1980-05-09,519-66-6659,North Carolina
1188,320,Beverly Moore,1958-03-03,616-50-5721,California
1189,426,Paige Brown,1959-03-02,689-86-9459,Alaska
1190,1358,Laurie Miles,1978-09-12,659-70-0240,Hawaii
1191,1488,Aaron Dillon,1958-09-18,820-78-1764,Connecticut
1192,328,Sharon Davis,1994-06-28,670-05-9341,Kentucky
1193,1574,Jack Turner,1975-01-30,858-63-3773,New Jersey
1194,992,Sandra Patton,1959-08-11,860-50-2081,Washington
1195,1260,David Williams,1965-09-28,349-23-6692,Oregon
1196,1414,Jeffrey Hardy,1980-05-30,028-84-2321,Alaska
1197,1428,Steven Cline,1966-12-15,176-09-8827,Utah
1198,428,Jonathan Diaz,1990-04-09,891-30-6965,New York
1199,1304,Eric Lyons,1980-06-17,044-24-4052,Vermont
1200,1457,Lori Scott,1966-08-16,504-52-4533,Michigan
1201,1032,Scott Jones,1976-12-12,881-49-7186,Montana
1202,639,Rhonda Day,1958-02-11,679-96-4229,Montana
1203,687,David Young,1977-08-28,547-24-5727,Pennsylvania
1204,975,Ryan Jackson,1982-06-19,640-33-3652,Oklahoma
1205,1848,Alex Leonard,1986-11-01,058-44-3475,West Virginia
1206,1842,Michele Cross,1988-12-22,465-62-0952,North Dakota
1207,1217,Stephen Lopez,1978-10-01,101-74-0888,Indiana
1208,4,Laura Vasquez,1968-01-19,010-81-5984,Nevada
1209,1661,Sharon Weber,1966-09-12,282-53-2610,Maine
1210,1776,Eric Obrien,1985-05-07,392-15-9661,Alabama
1211,1707,Frederick Mullen,1980-09-03,277-76-9367,Oregon
1212,861,Carla Simpson,1975-10-27,448-69-6697,Mississippi
1213,1944,Corey Garcia,1972-07-16,618-30-7809,Ohio
1214,499,Justin Phillips,1960-09-01,586-52-1377,North Carolina
1215,135,Timothy Smith,1994-04-21,169-14-1291,Kentucky
1216,2102,Suzanne Hill,1991-10-25,273-21-7170,New Jersey
1217,1048,Stacey Burgess,1967-12-15,338-30-5899,Montana
1218,2105,Kelly Perez,1963-03-12,581-30-7123,Nebraska
1219,1985,Jennifer Wagner,1977-07-31,169-66-3321,Ohio
1220,1469,George Williams,1962-02-27,174-04-3096,North Carolina
1221,52,Michael David,1971-03-09,491-54-6617,Alabama
1222,1258,John Perez,1994-01-01,574-91-7828,Rhode Island
1223,1577,Nicole Sherman,1982-01-07,484-98-3201,West Virginia
1224,196,Teresa Macias,1989-08-01,558-42-3312,Washington
1225,1115,Benjamin Lee,1988-10-19,597-99-4752,Virginia
1226,1064,Jodi Anderson,1976-03-21,579-79-6103,Maryland
1227,1501,Matthew Ritter,1965-02-08,518-78-2355,New York
1228,1598,Lauren Howard,1965-11-21,013-27-2196,Oregon
1229,267,Richard Butler,1985-12-10,657-95-1460,Nebraska
1230,403,Katrina Freeman,1969-11-09,548-59-7170,Kansas
1231,18,Whitney Graham,1968-09-26,744-71-3110,Indiana
1232,2058,Anna Mills,1974-07-09,020-27-5746,Idaho
1233,1785,Lisa Avila,1994-02-03,808-90-1528,Pennsylvania
1234,151,Darrell Stevens,1986-04-29,885-03-6328,Montana
1235,1151,Hayden Norman,1986-02-20,463-53-6410,Virginia
1236,2071,Anthony Baker,1962-02-21,435-15-4451,Louisiana
1237,1970,Jonathan Pierce,1959-12-19,578-53-8992,Michigan
1238,331,Rachael Norton,1972-12-23,607-09-7804,Indiana
1239,1715,Rachel Blackburn,1964-05-26,420-91-3968,Texas
1240,645,Gabrielle Rodriguez,1988-04-12,280-77-2821,Michigan
1241,1530,Katherine Prince,1990-08-13,095-13-4732,Ohio
1242,289,Amy Ellis,1991-07-18,578-28-8269,Georgia
1243,1431,Christopher Jordan,1960-12-26,654-03-4964,Arkansas
1244,2015,John Hancock,1983-04-01,401-33-3528,Texas
1245,376,Pamela Wang,1964-06-22,427-44-5305,Virginia
1246,248,Cynthia Campbell,1974-03-03,820-83-4326,New Mexico
1247,864,Kristi Mccoy,1985-09-28,781-73-3151,Colorado
1248,15,Karen Jacobs,1977-04-13,113-83-4171,Colorado
1249,321,Jennifer Johnson,1989-12-06,839-10-3693,New Hampshire
1250,360,Carla Hughes,1987-05-24,001-02-1835,Vermont
1251,1537,Ernest Oliver,1988-02-09,346-70-2396,Missouri
1252,801,Tyler Blackwell,1963-01-25,161-33-8949,Connecticut
1253,1650,Bethany Weber,1962-06-10,299-21-0793,Kentucky
1254,1449,Richard Alvarez,1983-12-17,637-01-2399,Idaho
1255,1339,Kimberly Stevens,1968-04-22,732-39-5276,Nevada
1256,1939,Emily Mitchell,1993-12-15,154-92-6049,Nebraska
1257,1009,Sherry Fernandez,1968-04-23,741-38-8164,Alaska
1258,446,Danielle Manning,1961-05-21,401-11-2579,Maryland
1259,1670,Deanna Acosta,1958-05-04,564-44-5562,Alaska
1260,849,Kristin Dawson,1981-03-16,099-30-4356,Rhode Island
1261,1351,Sarah Moreno,1988-05-11,826-68-7060,South Carolina
1262,1392,Stephanie Flores,1967-03-30,695-14-0809,Tennessee
1263,1234,Sharon Jones,1964-07-18,594-87-7077,Connecticut
1264,829,Robin Coleman,1964-07-20,812-44-9488,South Carolina
1265,1046,Cindy Hopkins,1966-03-25,107-22-4307,Kansas
1266,1249,Peter Hernandez,1961-12-20,157-44-7684,Maine
1267,141,William Ray,1961-09-24,013-09-8062,South Carolina
1268,507,Cheryl Smith,1978-12-21,890-44-9119,Nebraska
1269,1838,Christopher Glover,1970-03-14,155-48-0848,Nevada
1270,1145,Sharon Leblanc,1967-05-15,216-95-0490,Maine
1271,592,David Price,1981-04-19,614-58-0393,West Virginia
1272,819,John Patel,1987-01-25,443-66-9381,Virginia
1273,1405,Victor Cole,1959-07-01,490-96-6357,Wyoming
1274,784,Karen Heath,1974-03-07,875-01-9945,California
1275,1572,Paul Allen,1981-11-07,455-88-5698,Louisiana
1276,1240,Kristina Johnson,1980-02-14,546-42-5010,New Jersey
1277,1077,Dominic Ramos,1982-03-19,402-59-8256,Vermont
1278,93,Brandon House,1979-06-06,718-78-4394,New Jersey
1279,83,Sandra Kelly,1985-05-09,736-14-4847,New Hampshire
1280,2070,Anthony Melton,1991-04-08,573-58-9353,New Mexico
1281,261,Yvette Duke,1976-11-08,576-13-9549,Illinois
1282,974,Michael Henry,1974-03-27,216-35-2095,Nebraska
1283,1700,Emily Taylor,1973-04-14,777-25-2018,Iowa
1284,1166,Peggy Mcdaniel,1988-01-04,629-33-3459,Washington
1285,207,Teresa Murphy,1971-02-13,433-24-1236,Maryland
1286,137,Natalie Ward,1992-03-04,554-41-8729,Hawaii
1287,89,Jacqueline Kirby,1975-12-04,803-04-1802,Idaho
1288,1031,Amanda Young,1977-08-06,847-72-9361,Wyoming
1289,1872,Russell Zavala,1973-02-09,121-76-2734,New York
1290,1564,Nicole Carpenter,1973-02-17,158-15-6993,South Carolina
1291,1732,Bradley Wagner,1994-01-02,443-24-3583,Texas
1292,460,Marie Bailey,1969-08-23,624-66-9692,New Hampshire
1293,5,Rebecca Roach,1965-05-19,655-14-6554,North Dakota
1294,1689,Chad Duncan,1958-06-29,757-57-9407,Nebraska
1295,361,Mark Thompson,1976-06-15,727-71-1322,Nebraska
1296,823,Suzanne Rhodes,1980-04-28,549-26-1958,North Carolina
1297,846,Melissa Reyes,1984-08-20,879-75-2985,Louisiana
1298,1627,Samuel Phillips,1972-06-19,573-78-8806,Michigan
1299,744,James Cortez,1986-11-23,797-21-8728,New Jersey
1300,125,Randall Whitehead,1962-11-07,714-21-9200,Virginia
1301,1468,Matthew Richardson,1962-05-13,770-79-0719,South Dakota
1302,79,Sandra Myers,1959-04-05,303-12-2873,New Mexico
1303,1865,Natasha Davis,1977-01-12,879-53-1572,Wyoming
1304,1642,Susan Diaz,1976-11-24,396-01-6920,Wisconsin
1305,1637,Nicholas Nguyen,1974-07-13,511-98-5394,New Hampshire
1306,1745,Michael Welch,1980-03-12,683-17-0630,West Virginia
1307,117,Jennifer Yates,1971-09-13,533-61-8351,Rhode Island
1308,1485,Gail Bradshaw,1990-02-10,635-37-2069,New Mexico
1309,913,Anthony Mills,1959-08-29,520-18-7435,Rhode Island
1310,1003,Christina Winters,1958-01-27,016-53-1063,Arizona
1311,199,Tracey Gomez,1959-07-12,570-12-2801,New Jersey
1312,2052,Angela Hart,1961-07-07,386-04-8217,Illinois
1313,12,Katherine Baird,1980-03-30,037-98-1191,New Jersey
1314,1667,Jennifer Bradley,1965-07-30,401-72-2170,Tennessee
1315,1412,Hunter Payne,1971-10-10,155-91-2149,Tennessee
1316,241,Amy Black,1974-04-27,255-56-4888,New Jersey
1317,474,James Mccormick,1962-04-15,099-03-8300,Oklahoma
1318,1004,Michael Edwards,1981-02-08,189-01-2239,Arizona
1319,2103,William Johnson,1973-11-13,464-53-7808,Missouri
1320,1884,Heather Thompson,1970-07-27,607-15-2820,Hawaii
1321,1315,John Gibson,1961-10-24,358-71-4643,Louisiana
1322,1301,Laurie Elliott,1964-08-02,203-55-9421,Colorado
1323,332,James Neal,1966-07-18,514-60-1272,Georgia
1324,1232,Eric Moore,1964-01-01,368-64-6218,Washington
1325,1815,Corey White,1979-05-18,395-70-2974,California
1326,800,Kenneth Holmes,1991-10-01,415-94-2289,Michigan
1327,1933,Daniel Mason,1974-06-12,379-54-3217,Connecticut
1328,319,John Warren,1993-07-07,025-52-4238,Idaho
1329,1752,Julie Taylor,1989-01-17,463-29-2015,Maine
1330,223,Kathryn Carpenter,1991-10-31,528-35-2644,Wisconsin
1331,1811,Kathy Castillo,1977-02-18,848-88-5318,Arkansas
1332,1665,Kendra Wood,1960-11-22,181-37-7560,Ohio
1333,105,Elizabeth Johnson,1968-06-27,518-20-8484,North Carolina
1334,517,Katherine Johnson,1983-12-09,480-82-5126,Michigan
1335,1631,Linda Day,1970-06-01,301-06-8740,Alaska
1336,1529,Brandon Ho,1992-12-11,710-03-4498,Nevada
1337,63,Timothy Martin,1985-04-10,107-96-9876,Florida
1338,618,Chad Zimmerman,1979-09-20,771-92-6293,New Mexico
1339,583,Dylan Parker,1981-02-18,726-59-3245,Illinois
1340,2025,Kylie Mccormick,1983-02-22,130-30-4307,Delaware
1341,1261,Jason Reyes,1985-10-14,730-21-9108,Colorado
1342,461,Arthur Carlson,1990-12-09,153-44-0609,Wisconsin
1343,437,Kevin Wyatt,1975-07-11,773-33-1089,Nebraska
1344,591,Michelle Skinner,1975-09-18,825-50-4888,Maine
1345,1250,William Grant,1970-04-26,390-37-4808,Pennsylvania
1346,1489,Cassie White,1972-10-14,043-74-2610,Oklahoma
1347,746,Jimmy Carney,1990-01-23,844-16-9509,Missouri
1348,1135,Daniel Jones,1974-09-05,752-73-3456,Louisiana
1349,613,Austin Oliver,1970-12-09,076-68-2351,Wyoming
1350,1308,Michael Welch,1992-04-18,242-85-6942,Rhode Island
1351,1016,Derek Payne,1970-03-26,874-33-1519,Washington
1352,1483,Eric Dominguez,1966-11-05,071-29-4746,Rhode Island
1353,182,William Burns,1979-01-11,315-41-3068,Texas
1354,1293,Andrew Nguyen,1972-12-24,673-63-3264,Kansas
1355,167,Cheryl Salazar,1991-03-14,161-52-7968,Texas
1356,1436,Karen Williams,1987-08-13,623-92-2151,Arkansas
1357,56,Todd Reyes,1970-03-28,014-02-3675,Vermont
1358,1381,Andrew Williams,1968-09-16,808-26-5827,Nebraska
1359,355,Jeffrey Mathews,1957-02-25,184-09-1447,Connecticut
1360,1855,Victoria Reeves,1970-05-09,584-26-1972,Connecticut
1361,1657,Aaron Munoz,1986-11-10,722-03-0581,Oregon
1362,1387,Larry Smith,1959-03-09,874-16-9634,Utah
1363,709,Zachary Hall,1981-02-14,495-20-0846,Illinois
1364,893,Andrea Aguilar,1979-05-22,700-61-1821,Kansas
1365,685,Christopher Bauer,1981-10-12,237-24-5742,Missouri
1366,725,Charles Fry,1976-02-26,624-52-6923,Connecticut
1367,1515,Joshua Mann,1977-05-02,344-37-2818,Oregon
1368,1559,Diana Smith,1992-08-20,030-62-0859,Vermont
1369,968,Michelle Kennedy,1987-04-03,679-98-1154,Wisconsin
1370,903,Christine Sims,1977-05-30,504-77-0585,South Dakota
1371,1908,Frederick Moody,1983-12-14,250-57-8461,Alaska
1372,1238,Kevin Smith,1977-11-17,209-31-2592,North Carolina
1373,1498,Amy Sampson,1971-03-14,625-88-1910,Indiana
1374,1856,Vanessa Edwards,1993-12-08,294-14-2861,Pennsylvania
1375,1524,Daniel Mitchell,1972-03-23,146-98-1942,Nevada
1376,130,Jessica Rivera,1985-12-08,045-25-7802,Minnesota
1377,1341,Amy Dickson,1987-08-15,182-38-6803,Rhode Island
1378,679,Stephen Johnson,1973-03-18,669-24-6635,Montana
1379,349,Bryan Hartman,1973-07-31,228-18-5028,Connecticut
1380,2002,Jason Buck,1964-04-25,462-22-2468,California
1381,1259,Adrian Hartman,1982-08-31,126-70-6535,Colorado
1382,1318,Gabrielle Sampson,1985-10-29,442-12-6945,Illinois
1383,1207,Nancy Montoya,1980-09-18,843-44-9310,Indiana
1384,1094,Theresa Daniels,1961-09-21,811-41-4320,North Carolina
1385,1581,Tammy Jones,1962-10-06,115-35-9069,Colorado
1386,925,Caitlin Orozco,1990-07-20,046-34-9661,Oklahoma
1387,1324,Michael Michael,1975-03-02,278-45-6357,Vermont
1388,146,Daniel Edwards,1967-11-07,541-59-0900,New Jersey
1389,797,Nicholas Mclaughlin,1962-07-10,530-57-4974,Oklahoma
1390,856,Heather Fisher,1961-12-03,427-36-0333,Tennessee
1391,479,John Wade,1992-09-24,598-42-4931,Indiana
1392,503,Timothy Moore,1986-12-25,513-11-1862,New Hampshire
1393,1342,Christopher Santos,1989-02-09,726-25-1539,Vermont
1394,1910,Jessica Bennett,1985-06-11,841-30-3499,Florida
1395,1668,David Ochoa,1972-01-08,628-71-4198,South Carolina
1396,1575,Joseph Ellis,1958-02-08,392-32-5537,Mississippi
1397,1693,Shelia Jones,1962-09-27,382-22-6040,Florida
1398,425,Kelli Garcia,1982-01-26,786-09-3958,Kansas
1399,572,John Odonnell,1966-11-04,637-97-7711,Arkansas
1400,1902,Shawn Phelps,1972-02-02,606-66-9307,North Carolina
1401,561,Samantha Dunlap,1977-02-14,234-85-2309,Texas
1402,2098,Lawrence Hall,1994-05-11,469-20-9377,Maryland
1403,702,Christopher Hernandez,1985-12-04,870-81-7847,Kentucky
1404,436,Christopher Smith,1988-09-29,112-08-4989,Nebraska
1405,1589,Jennifer Lindsey,1977-11-15,401-74-8382,North Dakota
1406,963,Brent Gillespie,1959-10-28,842-23-8806,West Virginia
1407,1958,James Macias,1960-04-20,703-57-4913,New Hampshire
1408,1734,Tamara Grant,1968-03-21,686-50-6745,Missouri
1409,1388,Angelica Mejia,1990-10-11,264-19-5190,Maryland
1410,976,Erica Moore,1981-01-04,039-69-6562,Louisiana
1411,1191,Kyle Berry,1974-12-12,460-60-2612,Montana
1412,1887,Christine Parks,1992-08-06,587-40-5992,North Dakota
1413,1716,Holly Jacobs,1973-02-05,076-94-9418,Kansas
1414,221,Crystal Ramos,1968-05-01,670-56-9392,North Carolina
1415,1737,Heather Franklin,1977-06-04,374-52-3245,Alaska
1416,922,Cameron Kennedy,1969-03-25,621-95-9205,Tennessee
1417,1664,Megan Mendoza,1984-04-27,792-05-9281,Ohio
1418,1663,James Stanley,1988-08-08,401-44-5348,Colorado
1419,1465,Ricardo Price,1986-03-19,332-54-0586,South Dakota
1420,340,Deanna Lopez,1957-04-04,281-58-2027,Connecticut
1421,363,Juan Beasley,1962-07-30,764-93-8974,Kansas
1422,1638,Steven Cain,1982-05-20,205-16-0881,Georgia
1423,1281,Mary Green,1994-08-15,332-65-8216,North Dakota
1424,754,Christine Ibarra,1971-12-11,306-58-4542,Wisconsin
1425,1486,Stacey Luna,1961-09-03,423-75-7957,Colorado
1426,881,Marcus Diaz,1984-04-09,356-76-4253,Illinois
1427,952,David Jones,1966-12-26,039-11-8614,Kentucky
1428,475,Jesus Clark,1979-06-17,500-45-9169,Nevada
1429,1354,Theresa Mitchell,1964-09-18,168-79-2414,Iowa
1430,1718,Jennifer Gonzalez,1966-11-18,845-71-8160,Nevada
1431,1492,Douglas Bass,1992-08-17,102-84-8214,Vermont
1432,80,Kimberly Thompson,1984-05-28,137-14-7323,New Jersey
1433,595,Angela Hart,1973-08-26,233-28-3242,Montana
1434,544,Bryan Gomez,1990-05-03,052-48-5060,Maine
1435,791,Jessica Howard,1989-04-05,345-79-2966,Oklahoma
1436,787,Justin Dawson,1975-02-10,876-82-3269,Kansas
1437,1724,Edward Porter,1980-05-30,547-59-3766,Louisiana
1438,205,Meredith Anderson,1983-03-21,794-80-7457,Maine
1439,224,Julie Nelson,1960-08-28,584-43-3907,Washington
1440,1269,Michael Martin,1994-10-29,850-10-8347,Indiana
1441,886,Elizabeth Moore,1979-09-22,490-37-4182,South Carolina
1442,578,Nicholas Valentine,1992-06-13,071-74-8399,Texas
1443,1265,Marie Young,1966-12-09,761-39-3513,Oklahoma
1444,1389,Christopher Washington,1986-04-25,222-30-7035,Missouri
1445,1822,Henry Hoffman,1977-12-13,205-77-1493,New Jersey
1446,397,Richard Armstrong,1991-01-07,857-22-5575,Mississippi
1447,162,Kyle Walker,1959-11-13,692-08-9493,Virginia
1448,1390,Derrick Wilcox,1987-10-04,360-32-7187,Maine
1449,1116,Lucas Duncan,1987-10-06,418-65-4251,Mississippi
1450,883,Lisa Holmes,1993-07-16,845-28-0562,New Jersey
1451,1573,Elizabeth Cooper,1981-08-10,469-52-0180,New Hampshire
1452,1522,Stacey Martinez,1977-11-10,238-75-6226,Michigan
1453,76,Judith Haynes,1988-02-21,593-47-2176,North Carolina
1454,496,Jackie Hill,1974-03-09,360-17-9550,Nebraska
1455,2091,Michael Brown,1960-08-26,098-42-5539,Connecticut
1456,1726,Anthony Porter,1959-08-03,072-69-2303,Minnesota
1457,1996,Joanna Hernandez,1962-05-26,438-76-7427,South Dakota
1458,325,Ashley Anderson,1982-08-15,324-58-0355,Ohio
1459,294,Cassandra Acosta,1972-06-09,048-54-3840,Washington
1460,1104,Robert Davidson,1959-08-27,358-45-6216,Minnesota
1461,260,Lisa Guzman,1963-09-01,781-26-9995,North Dakota
1462,2043,Bonnie Kelley,1969-08-27,692-81-2787,Iowa
1463,511,Christopher Perez,1990-03-18,820-04-4454,North Dakota
1464,1818,Randy Johnson,1992-10-18,474-89-7577,Ohio
1465,37,Lauren Rivas,1963-03-01,017-65-4932,Arizona
1466,336,Tracey Chavez,1980-12-16,470-13-8884,Florida
1467,1023,David Marks,1957-03-01,028-72-0456,North Dakota
1468,147,Shawn Nunez,1973-11-25,059-73-0430,Tennessee
1469,306,Russell Yu,1966-02-24,376-37-0983,North Dakota
1470,351,Elizabeth Hammond,1971-11-13,561-92-8748,Oregon
1471,710,Heather Scott,1964-06-03,382-41-3710,Wyoming
1472,1082,Kimberly Hull,1974-04-05,108-50-0816,Wisconsin
1473,387,Robert Drake,1979-11-27,566-04-6370,Wisconsin
1474,605,Adrian Martin,1976-08-02,296-78-4117,Pennsylvania
1475,1169,Jessica Rivers,1991-01-30,571-44-4721,Mississippi
1476,760,Christopher Lee,1983-06-26,211-17-8979,Vermont
1477,1282,Christopher Herman,1991-12-29,081-76-8842,North Carolina
1478,1658,Charles Nash,1967-07-29,864-10-9903,Vermont
1479,35,Danielle Barr,1957-03-02,143-81-6806,New Hampshire
1480,155,Andrew Ramos,1986-11-02,424-07-4035,Washington
1481,1110,Kevin Hall,1990-06-24,154-65-3584,Alaska
1482,1906,Travis Thompson,1957-02-04,436-71-0470,Hawaii
1483,78,Emily Harris,1964-04-29,097-16-3273,South Carolina
1484,961,Samantha Sanders,1993-03-17,683-92-6736,Alaska
1485,1672,Benjamin Hayes,1967-09-11,096-94-2236,Wyoming
1486,471,Michael Hale,1960-06-30,390-49-4326,Hawaii
1487,1858,Lindsay Smith,1984-05-26,036-25-6627,Maine
1488,2013,Kevin Gonzalez,1985-06-29,446-17-9265,Florida
1489,2122,Robin Quinn,1959-05-10,220-45-4725,Illinois
1490,1444,Christopher Fisher,1968-05-30,467-71-7719,Vermont
1491,1816,Denise Blankenship,1989-04-17,524-47-5390,Idaho
1492,1874,Mark Fitzgerald,1975-10-28,846-36-0350,Mississippi
1493,632,Mary Strickland,1966-11-08,551-78-8918,Oregon
1494,1622,Catherine Davies,1968-09-11,394-33-0142,Florida
1495,1526,Patricia Cooley,1987-08-26,167-09-5355,Wyoming
1496,1594,Kerry Adams,1991-06-09,521-59-8122,Rhode Island
1497,1889,Adrian Higgins,1990-06-05,140-86-5579,West Virginia
1498,1962,Nicholas Crawford,1980-10-18,185-82-3366,North Dakota
1499,1286,Jennifer Galvan,1967-12-30,749-27-3209,New Jersey
1500,2030,April Thomas,1962-08-24,676-19-2295,New Jersey
1501,862,Billy Dawson,1994-07-09,801-60-5061,Kentucky
1502,1473,Jennifer Wilcox,1980-10-16,763-08-5553,Kansas
1503,392,Gavin Brown,1986-05-23,837-14-9853,Arkansas
1504,1802,James Russell,1993-07-25,032-56-4296,New Hampshire
1505,1097,Timothy Wilson,1985-03-16,013-09-3011,Missouri
1506,25,Michael Schmidt,1981-01-23,693-59-0951,Utah
1507,651,Sarah Carrillo,1988-05-24,697-48-9627,Ohio
1508,43,Ann Romero,1977-03-16,029-93-1940,Connecticut
1509,1072,Mark Sanchez,1962-07-23,039-04-5707,Illinois
